ts,scan_id,direction,entry,base_sl,shadow_sl,base_tp,shadow_tp,base_risk,shadow_risk,base_reward,shadow_reward,base_rr,shadow_rr,sl_delta,tp_delta,sl_reason,tp_reason,support,resistance,diagnostic_only
2026-09-22T13:36:18.538542+00:00,20260922T133617.529296Z,LONG,85992.57,85796.99163355234,85796.99163355234,86337.56148296414,86337.56148296414,195.57836644766212,195.57836644766212,344.9914829641348,344.9914829641348,1.7639552330368327,1.7639552330367605,0.0,0.0,ATR_BASE,ATR_BASE,"{""price"": 85912.34, ""touches"": 1, ""kind"": ""SUPPORT"", ""first_ts"": 1790081400, ""last_ts"": 1790081400, ""timeframe"": ""5m"", ""tf_weight"": 0.2, ""distance_atr"": 0.48357751439045804, ""event"": ""NONE"", ""strength"": 0.18000000000000002}","{""price"": 86101.7, ""touches"": 2, ""kind"": ""RESISTANCE"", ""first_ts"": 1790076000, ""last_ts"": 1790077200, ""timeframe"": ""5m"", ""tf_weight"": 0.2, ""distance_atr"": 0.6577690906820268, ""event"": ""REJECTION"", ""strength"": 0.43000000000000005}",True
2026-09-22T13:36:18.705638+00:00,20260922T133617.529296Z,SHORT,85992.57,86191.66114285715,86191.66114285715,85660.75142857144,85660.75142857144,199.09114285714168,199.09114285714168,331.8185714285646,331.8185714285646,1.6666666666666667,1.6666666666666423,0.0,0.0,ATR_BASE,ATR_BASE,"{""price"": 86101.7, ""touches"": 2, ""kind"": ""RESISTANCE"", ""first_ts"": 1790076000, ""last_ts"": 1790077200, ""timeframe"": ""5m"", ""tf_weight"": 0.2, ""distance_atr"": 0.6577690906820268, ""event"": ""REJECTION"", ""strength"": 0.43000000000000005}","{""price"": 85912.34, ""touches"": 1, ""kind"": ""SUPPORT"", ""first_ts"": 1790081400, ""last_ts"": 1790081400, ""timeframe"": ""5m"", ""tf_weight"": 0.2, ""distance_atr"": 0.48357751439045804, ""event"": ""NONE"", ""strength"": 0.18000000000000002}",True
2026-09-22T13:48:40.347456+00:00,20260922T134831.221488Z,LONG,86013.3,85775.29714285715,85775.29714285715,86409.97142857143,86409.97142857143,238.00285714285565,238.00285714285565,396.6714285714261,396.6714285714261,1.6666666666666667,1.6666666666666667,0.0,0.0,ATR_BASE,ATR_BASE,"{""price"": 85888.98999999999, ""touches"": 2, ""kind"": ""SUPPORT"", ""first_ts"": 1790078100, ""last_ts"": 1790081400, ""timeframe"": ""5m"", ""tf_weight"": 0.2, ""distance_atr"": 0.6267655850470605, ""event"": ""RETEST"", ""strength"": 0.38}","{""price"": 86108.47, ""touches"": 2, ""kind"": ""RESISTANCE"", ""first_ts"": 1790014500, ""last_ts"": 1790076600, ""timeframe"": ""15m"", ""tf_weight"": 0.3, ""distance_atr"": 0.3770815644987767, ""event"": ""NONE"", ""strength"": 0.37}",True
2026-09-22T13:48:41.309335+00:00,20260922T134831.221488Z,SHORT,86013.3,86251.30285714286,86251.30285714286,85616.62857142858,85616.62857142858,238.00285714285565,238.00285714285565,396.6714285714261,396.6714285714261,1.6666666666666667,1.6666666666666667,0.0,0.0,ATR_BASE,ATR_BASE,"{""price"": 86108.47, ""touches"": 2, ""kind"": ""RESISTANCE"", ""first_ts"": 1790014500, ""last_ts"": 1790076600, ""timeframe"": ""15m"", ""tf_weight"": 0.3, ""distance_atr"": 0.3770815644987767, ""event"": ""NONE"", ""strength"": 0.37}","{""price"": 85888.98999999999, ""touches"": 2, ""kind"": ""SUPPORT"", ""first_ts"": 1790078100, ""last_ts"": 1790081400, ""timeframe"": ""5m"", ""tf_weight"": 0.2, ""distance_atr"": 0.6267655850470605, ""event"": ""RETEST"", ""strength"": 0.38}",True
2026-09-22T13:59:30.305782+00:00,20260922T135929.166577Z,LONG,86322.85,86069.71049699563,86069.71049699563,86821.00614944786,86596.83588219632,253.13950300437864,253.13950300437864,498.15614944785193,273.98588219631347,1.9679115410099979,1.0823513475554791,0.0,-224.17026725153846,ATR_BASE,NEAR_1h_RETEST,"{""price"": 85869.06999999999, ""touches"": 3, ""kind"": ""SUPPORT"", ""first_ts"": 1790076600, ""last_ts"": 1790081400, ""timeframe"": ""5m"", ""tf_weight"": 0.2, ""distance_atr"": 2.0377990338536796, ""event"": ""NONE"", ""strength"": 0.38}","{""price"": 86369.83499999999, ""touches"": 2, ""kind"": ""RESISTANCE"", ""first_ts"": 1790002800, ""last_ts"": 1790064000, ""timeframe"": ""1h"", ""tf_weight"": 0.5, ""distance_atr"": 0.08549589150770409, ""event"": ""RETEST"", ""strength"": 0.65}",True
2026-09-22T13:59:30.499011+00:00,20260922T135929.166577Z,SHORT,86322.85,86590.06771428572,86590.06771428572,85877.48714285715,85877.48714285715,267.2177142857108,267.2177142857108,445.3628571428562,445.3628571428562,1.6666666666666667,1.6666666666666847,0.0,0.0,ATR_BASE,ATR_BASE,"{""price"": 86369.83499999999, ""touches"": 2, ""kind"": ""RESISTANCE"", ""first_ts"": 1790002800, ""last_ts"": 1790064000, ""timeframe"": ""1h"", ""tf_weight"": 0.5, ""distance_atr"": 0.08549589150770409, ""event"": ""RETEST"", ""strength"": 0.65}","{""price"": 85869.06999999999, ""touches"": 3, ""kind"": ""SUPPORT"", ""first_ts"": 1790076600, ""last_ts"": 1790081400, ""timeframe"": ""5m"", ""tf_weight"": 0.2, ""distance_atr"": 2.0377990338536796, ""event"": ""NONE"", ""strength"": 0.38}",True
2026-09-22T13:59:30.778569+00:00,20260922T135929.166577Z,LONG,86322.85,86069.71049699563,86069.71049699563,86821.00614944786,86596.83588219632,253.13950300437864,253.13950300437864,498.15614944785193,273.98588219631347,1.9679115410099979,1.0823513475554791,0.0,-224.17026725153846,ATR_BASE,NEAR_1h_RETEST,"{""price"": 85869.06999999999, ""touches"": 3, ""kind"": ""SUPPORT"", ""first_ts"": 1790076600, ""last_ts"": 1790081400, ""timeframe"": ""5m"", ""tf_weight"": 0.2, ""distance_atr"": 2.0377990338536796, ""event"": ""NONE"", ""strength"": 0.38}","{""price"": 86369.83499999999, ""touches"": 2, ""kind"": ""RESISTANCE"", ""first_ts"": 1790002800, ""last_ts"": 1790064000, ""timeframe"": ""1h"", ""tf_weight"": 0.5, ""distance_atr"": 0.08549589150770409, ""event"": ""RETEST"", ""strength"": 0.65}",True
2026-09-22T14:18:06.056373+00:00,20260922T141805.119747Z,LONG,86190.0,85892.16889211215,85892.16889211215,86728.96191684915,86486.42905426704,297.8311078878469,297.8311078878469,538.9619168491481,296.4290542670351,1.8096226437572158,0.9952924540664847,0.0,-242.532862582113,ATR_BASE,NEAR_15m_RETEST,"{""price"": 86138.60833333334, ""touches"": 6, ""kind"": ""SUPPORT"", ""first_ts"": 1790076000, ""last_ts"": 1790085900, ""timeframe"": ""5m"", ""tf_weight"": 0.2, ""distance_atr"": 0.20173938238371472, ""event"": ""RETEST"", ""strength"": 0.58}","{""price"": 86216.00499999999, ""touches"": 4, ""kind"": ""RESISTANCE"", ""first_ts"": 1790030700, ""last_ts"": 1790082000, ""timeframe"": ""15m"", ""tf_weight"": 0.3, ""distance_atr"": 0.0894742921461741, ""event"": ""RETEST"", ""strength"": 0.67}",True
2026-09-22T14:18:06.215015+00:00,20260922T141805.119747Z,SHORT,86190.0,86495.69142857143,86495.69142857143,85680.5142857143,85909.78285714285,305.69142857143015,305.69142857143015,509.4857142857072,280.2171428571455,1.666666666666667,0.9166666666666706,0.0,229.2685714285617,ATR_BASE,NEAR_5m_RETEST,"{""price"": 86216.00499999999, ""touches"": 4, ""kind"": ""RESISTANCE"", ""first_ts"": 1790030700, ""last_ts"": 1790082000, ""timeframe"": ""15m"", ""tf_weight"": 0.3, ""distance_atr"": 0.0894742921461741, ""event"": ""RETEST"", ""strength"": 0.67}","{""price"": 86138.60833333334, ""touches"": 6, ""kind"": ""SUPPORT"", ""first_ts"": 1790076000, ""last_ts"": 1790085900, ""timeframe"": ""5m"", ""tf_weight"": 0.2, ""distance_atr"": 0.20173938238371472, ""event"": ""RETEST"", ""strength"": 0.58}",True
2026-09-22T14:34:44.348935+00:00,20260922T143441.701979Z,LONG,85777.09,85444.72257142857,85444.72257142857,86331.03571428571,86331.03571428571,332.36742857142235,332.36742857142235,553.9457142857136,553.9457142857136,1.6666666666666667,1.6666666666666958,0.0,0.0,ATR_BASE,ATR_BASE,"{""price"": 85604.98999999999, ""touches"": 2, ""kind"": ""SUPPORT"", ""first_ts"": 1790067900, ""last_ts"": 1790083800, ""timeframe"": ""5m"", ""tf_weight"": 0.2, ""distance_atr"": 0.6213605252706774, ""event"": ""RETEST"", ""strength"": 0.38}","{""price"": 85858.49, ""touches"": 1, ""kind"": ""RESISTANCE"", ""first_ts"": 1790045100, ""last_ts"": 1790045100, ""timeframe"": ""15m"", ""tf_weight"": 0.3, ""distance_atr"": 0.2639698320192268, ""event"": ""RETEST"", ""strength"": 0.37}",True
2026-09-22T14:34:44.491162+00:00,20260922T143441.701979Z,SHORT,85777.09,86069.0387793016,86069.0387793016,85071.5743509524,85071.5743509524,291.94877930160146,291.94877930160146,705.5156490475929,705.5156490475929,2.41657338227388,2.4165733822738504,0.0,0.0,ATR_BASE,ATR_BASE,"{""price"": 85858.49, ""touches"": 1, ""kind"": ""RESISTANCE"", ""first_ts"": 1790045100, ""last_ts"": 1790045100, ""timeframe"": ""15m"", ""tf_weight"": 0.3, ""distance_atr"": 0.2639698320192268, ""event"": ""RETEST"", ""strength"": 0.37}","{""price"": 85604.98999999999, ""touches"": 2, ""kind"": ""SUPPORT"", ""first_ts"": 1790067900, ""last_ts"": 1790083800, ""timeframe"": ""5m"", ""tf_weight"": 0.2, ""distance_atr"": 0.6213605252706774, ""event"": ""RETEST"", ""strength"": 0.38}",True
2026-09-22T14:49:54.386631+00:00,20260922T144953.595412Z,LONG,86033.36,85731.53257142857,85731.53257142857,86536.4057142857,86310.03514285714,301.82742857142875,301.82742857142875,503.0457142857049,276.67514285714424,1.666666666666667,0.9166666666666707,0.0,-226.37057142856065,ATR_BASE,NEAR_15m_NONE,"{""price"": 85918.19333333333, ""touches"": 3, ""kind"": ""SUPPORT"", ""first_ts"": 1790074800, ""last_ts"": 1790081400, ""timeframe"": ""5m"", ""tf_weight"": 0.2, ""distance_atr"": 0.4578775383473843, ""event"": ""RECLAIM"", ""strength"": 0.53}","{""price"": 86216.00499999999, ""touches"": 4, ""kind"": ""RESISTANCE"", ""first_ts"": 1790030700, ""last_ts"": 1790082000, ""timeframe"": ""15m"", ""tf_weight"": 0.3, ""distance_atr"": 0.5517285277198495, ""event"": ""NONE"", ""strength"": 0.5700000000000001}",True
2026-09-22T14:49:54.504193+00:00,20260922T144953.595412Z,SHORT,86033.36,86335.18742857143,86335.18742857143,85530.3142857143,85530.3142857143,301.82742857142875,301.82742857142875,503.0457142857049,503.0457142857049,1.666666666666667,1.6666666666666345,0.0,0.0,ATR_BASE,ATR_BASE,"{""price"": 86216.00499999999, ""touches"": 4, ""kind"": ""RESISTANCE"", ""first_ts"": 1790030700, ""last_ts"": 1790082000, ""timeframe"": ""15m"", ""tf_weight"": 0.3, ""distance_atr"": 0.5517285277198495, ""event"": ""NONE"", ""strength"": 0.5700000000000001}","{""price"": 85918.19333333333, ""touches"": 3, ""kind"": ""SUPPORT"", ""first_ts"": 1790074800, ""last_ts"": 1790081400, ""timeframe"": ""5m"", ""tf_weight"": 0.2, ""distance_atr"": 0.4578775383473843, ""event"": ""RECLAIM"", ""strength"": 0.53}",True
2026-09-22T15:01:00.481375+00:00,20260922T150059.362965Z,LONG,86229.52,85947.57571428572,85947.57571428572,86699.42714285715,86699.42714285715,281.9442857142858,281.9442857142858,469.90714285714785,469.90714285714785,1.6666666666666667,1.6666666666666838,0.0,0.0,ATR_BASE,ATR_BASE,"{""price"": 86124.136, ""touches"": 5, ""kind"": ""SUPPORT"", ""first_ts"": 1790076000, ""last_ts"": 1790085900, ""timeframe"": ""5m"", ""tf_weight"": 0.2, ""distance_atr"": 0.4485311687719683, ""event"": ""NONE"", ""strength"": 0.48}","{""price"": 86235.48000000001, ""touches"": 2, ""kind"": ""RESISTANCE"", ""first_ts"": 1790070900, ""last_ts"": 1790082300, ""timeframe"": ""5m"", ""tf_weight"": 0.2, ""distance_atr"": 0.025366713788465653, ""event"": ""RETEST"", ""strength"": 0.38}",True
2026-09-22T15:01:00.636431+00:00,20260922T150059.362965Z,SHORT,86229.52,86511.46428571429,86511.46428571429,85759.61285714286,85759.61285714286,281.9442857142858,281.9442857142858,469.90714285714785,469.90714285714785,1.6666666666666667,1.6666666666666838,0.0,0.0,ATR_BASE,ATR_BASE,"{""price"": 86235.48000000001, ""touches"": 2, ""kind"": ""RESISTANCE"", ""first_ts"": 1790070900, ""last_ts"": 1790082300, ""timeframe"": ""5m"", ""tf_weight"": 0.2, ""distance_atr"": 0.025366713788465653, ""event"": ""RETEST"", ""strength"": 0.38}","{""price"": 86124.136, ""touches"": 5, ""kind"": ""SUPPORT"", ""first_ts"": 1790076000, ""last_ts"": 1790085900, ""timeframe"": ""5m"", ""tf_weight"": 0.2, ""distance_atr"": 0.4485311687719683, ""event"": ""NONE"", ""strength"": 0.48}",True
2026-09-22T15:19:17.407672+00:00,20260922T151916.483518Z,LONG,86156.65,85883.746,85883.746,86611.48999999999,86406.81199999999,272.903999999995,272.903999999995,454.8399999999965,250.16199999999662,1.6666666666666667,0.9166666666666711,0.0,-204.67799999999988,ATR_BASE,NEAR_15m_RECLAIM,"{""price"": 86124.136, ""touches"": 5, ""kind"": ""SUPPORT"", ""first_ts"": 1790076000, ""last_ts"": 1790085900, ""timeframe"": ""5m"", ""tf_weight"": 0.2, ""distance_atr"": 0.14296895611641688, ""event"": ""RETEST"", ""strength"": 0.58}","{""price"": 86216.00499999999, ""touches"": 4, ""kind"": ""RESISTANCE"", ""first_ts"": 1790030700, ""last_ts"": 1790082000, ""timeframe"": ""15m"", ""tf_weight"": 0.3, ""distance_atr"": 0.17309242552693938, ""event"": ""RECLAIM"", ""strength"": 0.7200000000000001}",True
2026-09-22T15:19:17.594789+00:00,20260922T151916.483518Z,SHORT,86156.65,86429.55399999999,86429.55399999999,85701.81,85906.488,272.903999999995,272.903999999995,454.8399999999965,250.16199999999662,1.6666666666666667,0.9166666666666711,0.0,204.67799999999988,ATR_BASE,NEAR_5m_RETEST,"{""price"": 86216.00499999999, ""touches"": 4, ""kind"": ""RESISTANCE"", ""first_ts"": 1790030700, ""last_ts"": 1790082000, ""timeframe"": ""15m"", ""tf_weight"": 0.3, ""distance_atr"": 0.17309242552693938, ""event"": ""RECLAIM"", ""strength"": 0.7200000000000001}","{""price"": 86124.136, ""touches"": 5, ""kind"": ""SUPPORT"", ""first_ts"": 1790076000, ""last_ts"": 1790085900, ""timeframe"": ""5m"", ""tf_weight"": 0.2, ""distance_atr"": 0.14296895611641688, ""event"": ""RETEST"", ""strength"": 0.58}",True
2026-09-22T15:32:55.750148+00:00,20260922T153254.715307Z,LONG,86327.71,86088.48228571429,86088.48228571429,86726.42285714287,86547.00207142858,239.22771428572014,239.22771428572014,398.71285714286205,219.29207142857194,1.6666666666666667,0.9166666666666464,0.0,-179.4207857142901,ATR_BASE,NEAR_1h_RETEST,"{""price"": 86098.065, ""touches"": 4, ""kind"": ""SUPPORT"", ""first_ts"": 1790076000, ""last_ts"": 1790090100, ""timeframe"": ""5m"", ""tf_weight"": 0.2, ""distance_atr"": 1.1519317518156822, ""event"": ""NONE"", ""strength"": 0.48}","{""price"": 86369.83499999999, ""touches"": 2, ""kind"": ""RESISTANCE"", ""first_ts"": 1790002800, ""last_ts"": 1790064000, ""timeframe"": ""1h"", ""tf_weight"": 0.5, ""distance_atr"": 0.07745396758685028, ""event"": ""RETEST"", ""strength"": 0.65}",True
2026-09-22T15:32:55.940249+00:00,20260922T153254.715307Z,SHORT,86327.71,86566.93771428573,86566.93771428573,85928.99714285714,85928.99714285714,239.22771428572014,239.22771428572014,398.71285714286205,398.71285714286205,1.6666666666666667,1.6666666666666463,0.0,0.0,ATR_BASE,ATR_BASE,"{""price"": 86369.83499999999, ""touches"": 2, ""kind"": ""RESISTANCE"", ""first_ts"": 1790002800, ""last_ts"": 1790064000, ""timeframe"": ""1h"", ""tf_weight"": 0.5, ""distance_atr"": 0.07745396758685028, ""event"": ""RETEST"", ""strength"": 0.65}","{""price"": 86098.065, ""touches"": 4, ""kind"": ""SUPPORT"", ""first_ts"": 1790076000, ""last_ts"": 1790090100, ""timeframe"": ""5m"", ""tf_weight"": 0.2, ""distance_atr"": 1.1519317518156822, ""event"": ""NONE"", ""strength"": 0.48}",True
2026-09-22T15:45:37.054713+00:00,20260922T154536.134120Z,LONG,86597.58,86407.06365161571,86359.43456451964,86969.20083641603,86969.20083641603,190.51634838429163,238.14543548035726,371.6208364160266,371.6208364160266,1.9505981484928654,1.5604785187943635,-47.62908709606563,0.0,SR_5m_NONE,ATR_BASE,"{""price"": 86098.065, ""touches"": 4, ""kind"": ""SUPPORT"", ""first_ts"": 1790076000, ""last_ts"": 1790090100, ""timeframe"": ""5m"", ""tf_weight"": 0.2, ""distance_atr"": 2.9895733584131143, ""event"": ""NONE"", ""strength"": 0.48}","{""price"": 86686.97, ""touches"": 1, ""kind"": ""RESISTANCE"", ""first_ts"": 1790032500, ""last_ts"": 1790032500, ""timeframe"": ""15m"", ""tf_weight"": 0.3, ""distance_atr"": 0.26214350799652125, ""event"": ""RETEST"", ""strength"": 0.37}",True
2026-09-22T15:45:37.237577+00:00,20260922T154536.134120Z,SHORT,86597.58,86798.08285714286,86798.08285714286,86263.40857142858,86153.8635,200.50285714285565,200.50285714285565,334.1714285714261,443.716499999995,1.6666666666666667,2.2130183396032748,0.0,-109.54507142856892,ATR_BASE,EXTEND_5m_NONE,"{""price"": 86686.97, ""touches"": 1, ""kind"": ""RESISTANCE"", ""first_ts"": 1790032500, ""last_ts"": 1790032500, ""timeframe"": ""15m"", ""tf_weight"": 0.3, ""distance_atr"": 0.26214350799652125, ""event"": ""RETEST"", ""strength"": 0.37}","{""price"": 86098.065, ""touches"": 4, ""kind"": ""SUPPORT"", ""first_ts"": 1790076000, ""last_ts"": 1790090100, ""timeframe"": ""5m"", ""tf_weight"": 0.2, ""distance_atr"": 2.9895733584131143, ""event"": ""NONE"", ""strength"": 0.48}",True
2026-09-22T15:56:24.125707+00:00,20260922T155623.172333Z,LONG,86431.21,86231.68698835044,86181.80623543805,86798.54263488557,86633.24294918707,199.5230116495659,249.40376456195372,367.3326348855626,202.03294918706524,1.8410539809349244,0.8100637516114108,-49.880752912387834,-165.29968569849734,SR_5m_NONE,NEAR_15m_RETEST,"{""price"": 86098.065, ""touches"": 4, ""kind"": ""SUPPORT"", ""first_ts"": 1790076000, ""last_ts"": 1790090100, ""timeframe"": ""5m"", ""tf_weight"": 0.2, ""distance_atr"": 1.9411539470015295, ""event"": ""NONE"", ""strength"": 0.48}","{""price"": 86459.49, ""touches"": 3, ""kind"": ""RESISTANCE"", ""first_ts"": 1790025300, ""last_ts"": 1790085600, ""timeframe"": ""15m"", ""tf_weight"": 0.3, ""distance_atr"": 0.07718491081001728, ""event"": ""RETEST"", ""strength"": 0.57}",True
2026-09-22T15:56:24.225158+00:00,20260922T155623.172333Z,SHORT,86431.21,86637.15657142858,86637.15657142858,86087.96571428572,86087.96571428572,205.94657142857614,205.94657142857614,343.2442857142887,343.2442857142887,1.6666666666666667,1.6666666666666432,0.0,0.0,ATR_BASE,ATR_BASE,"{""price"": 86459.49, ""touches"": 3, ""kind"": ""RESISTANCE"", ""first_ts"": 1790025300, ""last_ts"": 1790085600, ""timeframe"": ""15m"", ""tf_weight"": 0.3, ""distance_atr"": 0.07718491081001728, ""event"": ""RETEST"", ""strength"": 0.57}","{""price"": 86098.065, ""touches"": 4, ""kind"": ""SUPPORT"", ""first_ts"": 1790076000, ""last_ts"": 1790090100, ""timeframe"": ""5m"", ""tf_weight"": 0.2, ""distance_atr"": 1.9411539470015295, ""event"": ""NONE"", ""strength"": 0.48}",True
2026-09-22T16:12:36.576491+00:00,20260922T161234.943525Z,LONG,86260.09,86053.56656241562,86053.56656241562,86605.91139477289,86450.29176712509,206.523437584372,206.523437584372,345.82139477289456,190.2017671250942,1.674489824582845,0.9209694035205576,0.0,-155.61962764780037,ATR_BASE,NEAR_1h_REJECTION,"{""price"": 86098.065, ""touches"": 4, ""kind"": ""SUPPORT"", ""first_ts"": 1790076000, ""last_ts"": 1790090100, ""timeframe"": ""5m"", ""tf_weight"": 0.2, ""distance_atr"": 0.9400850421895132, ""event"": ""NONE"", ""strength"": 0.48}","{""price"": 86369.83499999999, ""touches"": 2, ""kind"": ""RESISTANCE"", ""first_ts"": 1790002800, ""last_ts"": 1790064000, ""timeframe"": ""1h"", ""tf_weight"": 0.5, ""distance_atr"": 0.19675773556296364, ""event"": ""REJECTION"", ""strength"": 0.7000000000000001}",True
2026-09-22T16:12:36.777275+00:00,20260922T161234.943525Z,SHORT,86260.09,86466.91171428571,86466.91171428571,85915.38714285714,85915.38714285714,206.82171428571746,206.82171428571746,344.70285714285274,344.70285714285274,1.6666666666666665,1.6666666666666197,0.0,0.0,ATR_BASE,ATR_BASE,"{""price"": 86369.83499999999, ""touches"": 2, ""kind"": ""RESISTANCE"", ""first_ts"": 1790002800, ""last_ts"": 1790064000, ""timeframe"": ""1h"", ""tf_weight"": 0.5, ""distance_atr"": 0.19675773556296364, ""event"": ""REJECTION"", ""strength"": 0.7000000000000001}","{""price"": 86098.065, ""touches"": 4, ""kind"": ""SUPPORT"", ""first_ts"": 1790076000, ""last_ts"": 1790090100, ""timeframe"": ""5m"", ""tf_weight"": 0.2, ""distance_atr"": 0.9400850421895132, ""event"": ""NONE"", ""strength"": 0.48}",True
2026-09-22T16:29:51.488719+00:00,20260922T162949.902348Z,LONG,86096.47,85891.64628571429,85891.64628571429,86437.84285714285,86437.84285714285,204.8237142857106,204.8237142857106,341.372857142851,341.372857142851,1.6666666666666667,1.6666666666666667,0.0,0.0,ATR_BASE,ATR_BASE,"{""price"": 85912.34, ""touches"": 1, ""kind"": ""SUPPORT"", ""first_ts"": 1790081400, ""last_ts"": 1790081400, ""timeframe"": ""5m"", ""tf_weight"": 0.2, ""distance_atr"": 1.0787618063198867, ""event"": ""NONE"", ""strength"": 0.18000000000000002}","{""price"": 86183.92666666667, ""touches"": 3, ""kind"": ""RESISTANCE"", ""first_ts"": 1790080200, ""last_ts"": 1790084100, ""timeframe"": ""5m"", ""tf_weight"": 0.2, ""distance_atr"": 0.5123820762941699, ""event"": ""RECLAIM"", ""strength"": 0.53}",True
2026-09-22T16:29:51.667143+00:00,20260922T162949.902348Z,SHORT,86096.47,86301.29371428571,86301.29371428571,85755.09714285715,85755.09714285715,204.8237142857106,204.8237142857106,341.372857142851,341.372857142851,1.6666666666666667,1.6666666666666667,0.0,0.0,ATR_BASE,ATR_BASE,"{""price"": 86183.92666666667, ""touches"": 3, ""kind"": ""RESISTANCE"", ""first_ts"": 1790080200, ""last_ts"": 1790084100, ""timeframe"": ""5m"", ""tf_weight"": 0.2, ""distance_atr"": 0.5123820762941699, ""event"": ""RECLAIM"", ""strength"": 0.53}","{""price"": 85912.34, ""touches"": 1, ""kind"": ""SUPPORT"", ""first_ts"": 1790081400, ""last_ts"": 1790081400, ""timeframe"": ""5m"", ""tf_weight"": 0.2, ""distance_atr"": 1.0787618063198867, ""event"": ""NONE"", ""strength"": 0.18000000000000002}",True
2026-09-22T16:45:10.244694+00:00,20260922T164509.068155Z,LONG,86229.59,86022.19057142857,86022.19057142857,86575.25571428571,86575.25571428571,207.39942857142887,207.39942857142887,345.6657142857148,345.6657142857148,1.6666666666666667,1.6666666666666667,0.0,0.0,ATR_BASE,ATR_BASE,"{""price"": 86088.452, ""touches"": 5, ""kind"": ""SUPPORT"", ""first_ts"": 1790076000, ""last_ts"": 1790094600, ""timeframe"": ""5m"", ""tf_weight"": 0.2, ""distance_atr"": 0.8166155575576244, ""event"": ""NONE"", ""strength"": 0.48}","{""price"": 86326.00333333334, ""touches"": 3, ""kind"": ""RESISTANCE"", ""first_ts"": 1790085300, ""last_ts"": 1790094300, ""timeframe"": ""5m"", ""tf_weight"": 0.2, ""distance_atr"": 0.5578414598194891, ""event"": ""RETEST"", ""strength"": 0.48}",True
2026-09-22T16:45:10.435954+00:00,20260922T164509.068155Z,SHORT,86229.59,86436.98942857143,86436.98942857143,85883.92428571428,85883.92428571428,207.39942857142887,207.39942857142887,345.6657142857148,345.6657142857148,1.6666666666666667,1.6666666666666667,0.0,0.0,ATR_BASE,ATR_BASE,"{""price"": 86326.00333333334, ""touches"": 3, ""kind"": ""RESISTANCE"", ""first_ts"": 1790085300, ""last_ts"": 1790094300, ""timeframe"": ""5m"", ""tf_weight"": 0.2, ""distance_atr"": 0.5578414598194891, ""event"": ""RETEST"", ""strength"": 0.48}","{""price"": 86088.452, ""touches"": 5, ""kind"": ""SUPPORT"", ""first_ts"": 1790076000, ""last_ts"": 1790094600, ""timeframe"": ""5m"", ""tf_weight"": 0.2, ""distance_atr"": 0.8166155575576244, ""event"": ""NONE"", ""strength"": 0.48}",True
2026-09-22T16:56:20.497698+00:00,20260922T165619.446468Z,LONG,86487.61,86306.2011093573,86260.84888669662,86840.87308866126,86840.87308866126,181.40889064270596,226.7611133033788,353.26308866126055,353.26308866126055,1.9473306264631767,1.5578645011706107,-45.35222266067285,0.0,SR_5m_NONE,ATR_BASE,"{""price"": 86088.452, ""touches"": 5, ""kind"": ""SUPPORT"", ""first_ts"": 1790076000, ""last_ts"": 1790094600, ""timeframe"": ""5m"", ""tf_weight"": 0.2, ""distance_atr"": 2.510314900498597, ""event"": ""NONE"", ""strength"": 0.48}","{""price"": 86527.4, ""touches"": 1, ""kind"": ""RESISTANCE"", ""first_ts"": 1790092800, ""last_ts"": 1790092800, ""timeframe"": ""5m"", ""tf_weight"": 0.2, ""distance_atr"": 0.25024033062302187, ""event"": ""RECLAIM"", ""strength"": 0.33}",True
2026-09-22T16:56:20.683646+00:00,20260922T165619.446468Z,SHORT,86487.61,86678.41857142857,86678.41857142857,86169.59571428571,86145.56292857144,190.80857142856985,190.80857142856985,318.0142857142928,342.04707142856205,1.6666666666666665,1.7926190048365258,0.0,-24.032785714269266,ATR_BASE,EXTEND_5m_NONE,"{""price"": 86527.4, ""touches"": 1, ""kind"": ""RESISTANCE"", ""first_ts"": 1790092800, ""last_ts"": 1790092800, ""timeframe"": ""5m"", ""tf_weight"": 0.2, ""distance_atr"": 0.25024033062302187, ""event"": ""RECLAIM"", ""strength"": 0.33}","{""price"": 86088.452, ""touches"": 5, ""kind"": ""SUPPORT"", ""first_ts"": 1790076000, ""last_ts"": 1790094600, ""timeframe"": ""5m"", ""tf_weight"": 0.2, ""distance_atr"": 2.510314900498597, ""event"": ""NONE"", ""strength"": 0.48}",True
2026-09-22T17:11:18.420848+00:00,20260922T171117.425805Z,LONG,86489.71,86294.74514285715,86246.00392857144,86814.65142857144,86814.65142857144,194.96485714285518,243.7060714285617,324.94142857143015,324.94142857143015,1.6666666666666667,1.333333333333393,-48.74121428570652,0.0,SR_15m_NONE,ATR_BASE,"{""price"": 86129.22333333334, ""touches"": 3, ""kind"": ""SUPPORT"", ""first_ts"": 1790076600, ""last_ts"": 1790094600, ""timeframe"": ""15m"", ""tf_weight"": 0.3, ""distance_atr"": 1.0032747952093326, ""event"": ""NONE"", ""strength"": 0.47}","{""price"": 86496.87, ""touches"": 2, ""kind"": ""RESISTANCE"", ""first_ts"": 1790025300, ""last_ts"": 1790085600, ""timeframe"": ""15m"", ""tf_weight"": 0.3, ""distance_atr"": 0.019927082463580104, ""event"": ""RETEST"", ""strength"": 0.47}",True
