ts,scan_id,price,spread,spread_bps,bid_depth,ask_depth,imbalance,bid_levels,ask_levels,nearest_bid,nearest_ask,nearest_bid_distance_bps,nearest_ask_distance_bps,buy_volume,sell_volume,trade_delta,top_bid_clusters,top_ask_clusters,error,diagnostic_only
2026-09-23T15:59:06.369687+00:00,20260923T155905.687380Z,84033.81,0.00999999999476131,0.0011899972159731078,5.752229639999999,2.86968006,0.3343284353813169,25,25,84030.0,84030.01,0.45338893952299336,0.0,0.41237192,1.6484381000000004,-1.2360661800000003,"[{'price': 84025.0, 'size': 1.01, 'orders': 2}, {'price': 84020.0, 'size': 1.01, 'orders': 2}, {'price': 84020.76, 'size': 0.60297, 'orders': 1}, {'price': 84026.0, 'size': 0.5, 'orders': 1}, {'price': 84014.73, 'size': 0.43232835, 'orders': 1}]","[{'price': 84047.0, 'size': 0.5, 'orders': 1}, {'price': 84045.14, 'size': 0.44021076, 'orders': 1}, {'price': 84037.46, 'size': 0.35678843, 'orders': 1}, {'price': 84042.51, 'size': 0.35678843, 'orders': 1}, {'price': 84054.13, 'size': 0.31929725, 'orders': 1}]",,True
2026-09-23T16:16:41.232539+00:00,20260923T161640.484157Z,84286.75,0.00999999999476131,0.001186426098379794,5.850980489999999,5.34659322,0.045044335769770856,25,25,84286.72,84286.73,0.0035592782968658595,0.0,0.4316479,0.9355962499999999,-0.5039483499999999,"[{'price': 84274.0, 'size': 1.5, 'orders': 2}, {'price': 84275.01, 'size': 1.27203223, 'orders': 2}, {'price': 84279.88, 'size': 0.75583084, 'orders': 2}, {'price': 84276.0, 'size': 0.5, 'orders': 1}, {'price': 84279.87, 'size': 0.30850113, 'orders': 1}]","[{'price': 84305.99, 'size': 2.66743471, 'orders': 2}, {'price': 84302.31, 'size': 0.32459601, 'orders': 1}, {'price': 84291.8, 'size': 0.30850113, 'orders': 1}, {'price': 84294.33, 'size': 0.30850113, 'orders': 1}, {'price': 84297.04, 'size': 0.30850113, 'orders': 1}]",,True
2026-09-23T16:33:55.291641+00:00,20260923T163354.197144Z,84243.84,0.00999999999476131,0.0011870304101476512,3.45752591,7.371632839999999,-0.36144145822961543,25,25,84259.57,84259.58,0.0,1.8683858665518143,0.8932227599999999,0.7003353600000001,0.19288739999999982,"[{'price': 84253.98, 'size': 0.43035103, 'orders': 1}, {'price': 84246.21, 'size': 0.40912444, 'orders': 1}, {'price': 84256.82, 'size': 0.3105597, 'orders': 2}, {'price': 84256.54, 'size': 0.30850113, 'orders': 1}, {'price': 84253.97, 'size': 0.30850113, 'orders': 1}]","[{'price': 84275.99, 'size': 1.7105153, 'orders': 1}, {'price': 84275.0, 'size': 1.01, 'orders': 2}, {'price': 84276.0, 'size': 1.0, 'orders': 1}, {'price': 84273.99, 'size': 0.97130884, 'orders': 2}, {'price': 84274.0, 'size': 0.5, 'orders': 1}]",,True
2026-09-23T16:48:08.634600+00:00,20260923T164807.819381Z,83986.0,0.010000000009313226,0.0011906746373578007,8.427690549999998,2.49430786,0.5432506458312146,25,25,83969.9,83969.91,1.9169861643614199,0.0,1.8614820500000004,0.056015459999999996,1.8054665900000004,"[{'price': 83969.01, 'size': 1.77501911, 'orders': 1}, {'price': 83969.0, 'size': 1.5, 'orders': 2}, {'price': 83960.0, 'size': 1.01, 'orders': 2}, {'price': 83968.0, 'size': 1.0, 'orders': 1}, {'price': 83960.63, 'size': 0.76283549, 'orders': 2}]","[{'price': 83975.9, 'size': 0.30850113, 'orders': 1}, {'price': 83978.57, 'size': 0.30850113, 'orders': 1}, {'price': 83981.85, 'size': 0.30850113, 'orders': 1}, {'price': 83984.47, 'size': 0.30850113, 'orders': 1}, {'price': 83987.35, 'size': 0.30850113, 'orders': 1}]",,True
2026-09-23T16:58:21.225912+00:00,20260923T165820.708626Z,83960.01,0.010000000009313226,0.0011910432132289201,7.3973301000000005,6.26540619,0.08284752673067952,25,25,83972.48,83972.49,0.0,1.4864219287266018,0.4112659000000001,1.8604867999999994,-1.4492208999999994,"[{'price': 83959.01, 'size': 1.35662983, 'orders': 1}, {'price': 83968.0, 'size': 1.0, 'orders': 1}, {'price': 83972.47, 'size': 0.78131109, 'orders': 1}, {'price': 83963.01, 'size': 0.65115774, 'orders': 1}, {'price': 83965.0, 'size': 0.5, 'orders': 1}]","[{'price': 83994.0, 'size': 1.0, 'orders': 1}, {'price': 84000.0, 'size': 1.0, 'orders': 1}, {'price': 83992.99, 'size': 0.75560749, 'orders': 2}, {'price': 83997.84, 'size': 0.74252042, 'orders': 2}, {'price': 83985.0, 'size': 0.5, 'orders': 1}]",,True
2026-09-23T17:16:27.002250+00:00,20260923T171625.691614Z,83875.01,0.020000000004074536,0.002384500461350114,6.582665699999999,5.35218143,0.10310012827118625,25,25,83883.14,83883.16,0.0,0.971683937803254,0.6660897700000004,0.23309024999999997,0.4329995200000004,"[{'price': 83871.01, 'size': 1.33351961, 'orders': 2}, {'price': 83870.0, 'size': 1.01, 'orders': 2}, {'price': 83871.0, 'size': 1.0, 'orders': 1}, {'price': 83874.77, 'size': 0.56906929, 'orders': 2}, {'price': 83872.0, 'size': 0.5, 'orders': 1}]","[{'price': 83902.0, 'size': 1.5, 'orders': 2}, {'price': 83901.98, 'size': 1.11764171, 'orders': 2}, {'price': 83896.88, 'size': 0.41285794, 'orders': 1}, {'price': 83899.99, 'size': 0.27874482, 'orders': 1}, {'price': 83891.6, 'size': 0.26279552, 'orders': 1}]",,True
2026-09-23T17:30:58.336409+00:00,20260923T173057.480194Z,84048.45,0.00999999999476131,0.001189789936014443,5.469496519999999,2.08981378,0.44708876946088577,25,25,84057.41,84057.42,0.0,1.0672415731641887,3.46621762,0.47580582000000005,2.9904118,"[{'price': 84039.0, 'size': 1.0, 'orders': 1}, {'price': 84038.0, 'size': 1.0, 'orders': 1}, {'price': 84041.01, 'size': 0.80182223, 'orders': 1}, {'price': 84037.04, 'size': 0.73157259, 'orders': 1}, {'price': 84040.0, 'size': 0.51, 'orders': 2}]","[{'price': 84067.25, 'size': 0.34296196, 'orders': 1}, {'price': 84064.27, 'size': 0.22138731, 'orders': 1}, {'price': 84061.53, 'size': 0.21409612, 'orders': 1}, {'price': 84064.28, 'size': 0.21409612, 'orders': 1}, {'price': 84068.15, 'size': 0.21409612, 'orders': 1}]",,True
2026-09-23T17:44:00.082914+00:00,20260923T174359.106411Z,84221.52,0.010000000009313226,0.001187344993217081,6.526228199999999,3.4823025400000005,0.3041331179445425,25,25,84232.43,84232.44,0.0,1.2965807313853102,0.21575439000000002,0.9377644400000001,-0.7220100500000002,"[{'price': 84229.0, 'size': 1.5, 'orders': 2}, {'price': 84230.0, 'size': 1.0, 'orders': 1}, {'price': 84220.0, 'size': 1.0, 'orders': 1}, {'price': 84220.03, 'size': 0.85098748, 'orders': 1}, {'price': 84229.01, 'size': 0.70580319, 'orders': 1}]","[{'price': 84254.77, 'size': 0.59302292, 'orders': 2}, {'price': 84247.3, 'size': 0.41714037, 'orders': 1}, {'price': 84254.78, 'size': 0.380093, 'orders': 1}, {'price': 84255.99, 'size': 0.25771043, 'orders': 2}, {'price': 84242.03, 'size': 0.21398447, 'orders': 1}]",,True
2026-09-23T17:53:49.272567+00:00,20260923T175348.570668Z,84338.24,0.00999999999476131,0.001185701764082498,7.27990857,4.8724383200000005,0.19810743322189672,25,25,84325.36,84325.37,1.5271838729388536,0.0,1.7585297599999996,0.229096,1.5294337599999996,"[{'price': 84319.01, 'size': 1.50300137, 'orders': 1}, {'price': 84319.0, 'size': 1.5, 'orders': 2}, {'price': 84310.0, 'size': 1.01, 'orders': 2}, {'price': 84318.0, 'size': 1.0, 'orders': 1}, {'price': 84311.28, 'size': 0.98504644, 'orders': 2}]","[{'price': 84341.0, 'size': 1.0, 'orders': 1}, {'price': 84342.0, 'size': 1.0, 'orders': 1}, {'price': 84340.0, 'size': 0.51, 'orders': 2}, {'price': 84337.6, 'size': 0.29022748, 'orders': 1}, {'price': 84331.14, 'size': 0.25703373, 'orders': 2}]",,True
2026-09-23T18:09:20.044051+00:00,20260923T180919.449563Z,84282.76,0.010000000009313226,0.0011864822662799872,6.61946861,1.5899675700000004,0.6126487775436972,25,25,84266.51,84266.52,1.9280336809093581,0.0,0.4625064699999999,0.17376741999999998,0.2887390499999999,"[{'price': 84257.01, 'size': 1.62589464, 'orders': 1}, {'price': 84256.0, 'size': 1.5, 'orders': 2}, {'price': 84260.5, 'size': 1.0, 'orders': 1}, {'price': 84257.0, 'size': 1.0, 'orders': 1}, {'price': 84254.66, 'size': 0.32694988, 'orders': 2}]","[{'price': 84280.69, 'size': 0.27443503, 'orders': 1}, {'price': 84278.16, 'size': 0.2134416, 'orders': 1}, {'price': 84280.7, 'size': 0.2134416, 'orders': 1}, {'price': 84283.87, 'size': 0.2134416, 'orders': 1}, {'price': 84285.15, 'size': 0.14, 'orders': 3}]",,True
2026-09-23T18:29:11.104239+00:00,20260923T182910.166824Z,84178.01,0.010000000009313226,0.0011879587090872338,9.812755199999998,3.9904535800000005,0.4218078356125537,25,25,84178.01,84178.02,0.0,0.0011879587090872338,1.3127652699999999,0.5789384600000002,0.7338268099999997,"[{'price': 84178.0, 'size': 1.5, 'orders': 2}, {'price': 84170.0, 'size': 1.01, 'orders': 2}, {'price': 84177.0, 'size': 1.0, 'orders': 1}, {'price': 84176.13, 'size': 1.0, 'orders': 1}, {'price': 84176.0, 'size': 1.0, 'orders': 1}]","[{'price': 84197.99, 'size': 1.03444189, 'orders': 2}, {'price': 84183.68, 'size': 0.50025278, 'orders': 4}, {'price': 84187.97, 'size': 0.29212694, 'orders': 1}, {'price': 84192.18, 'size': 0.2762111, 'orders': 1}, {'price': 84183.67, 'size': 0.2376404, 'orders': 1}]",,True
2026-09-23T18:46:17.222618+00:00,20260923T184616.561117Z,84221.58,7.0200000000040745,0.8335155906602647,9.073614849999998,4.40259409,0.3466123730194999,25,25,84228.94,84235.96,0.0,1.7074008822922409,0.14399593,0.00742169,0.13657423999999999,"[{'price': 84220.0, 'size': 2.5, 'orders': 3}, {'price': 84220.01, 'size': 1.96520109, 'orders': 1}, {'price': 84227.0, 'size': 1.0, 'orders': 1}, {'price': 84226.0, 'size': 1.0, 'orders': 1}, {'price': 84220.61, 'size': 1.0, 'orders': 1}]","[{'price': 84258.51, 'size': 0.697473, 'orders': 1}, {'price': 84246.73, 'size': 0.50955331, 'orders': 1}, {'price': 84255.98, 'size': 0.49844815, 'orders': 1}, {'price': 84250.0, 'size': 0.47328422, 'orders': 1}, {'price': 84250.65, 'size': 0.33448287, 'orders': 1}]",,True
2026-09-23T18:58:10.738104+00:00,20260923T185809.406318Z,84363.0,0.00999999999476131,0.001185353768211338,9.481691770000001,2.4630182,0.587596817974476,25,25,84360.42,84360.43,0.30582127235894246,0.0,0.20425218,0.5661710100000001,-0.36191883000000014,"[{'price': 84357.01, 'size': 1.77390031, 'orders': 2}, {'price': 84358.0, 'size': 1.5, 'orders': 2}, {'price': 84350.0, 'size': 1.01, 'orders': 2}, {'price': 84357.0, 'size': 1.0, 'orders': 1}, {'price': 84356.77, 'size': 1.0, 'orders': 1}]","[{'price': 84371.9, 'size': 0.36417073, 'orders': 2}, {'price': 84376.99, 'size': 0.23520486, 'orders': 4}, {'price': 84366.7, 'size': 0.22699428, 'orders': 1}, {'price': 84364.07, 'size': 0.19011246, 'orders': 1}, {'price': 84366.71, 'size': 0.19011246, 'orders': 1}]",,True
2026-09-23T19:14:18.071878+00:00,20260923T191416.908909Z,84369.72,0.00999999999476131,0.0011852593554608586,9.496835009999998,1.72503663,0.6925581248227501,25,25,84367.96,84367.97,0.2086056466697722,0.0,1.8618210800000004,0.6294344399999999,1.2323866400000005,"[{'price': 84362.01, 'size': 1.66874744, 'orders': 1}, {'price': 84361.0, 'size': 1.5, 'orders': 2}, {'price': 84362.0, 'size': 1.0, 'orders': 1}, {'price': 84360.0, 'size': 1.0, 'orders': 1}, {'price': 84356.66, 'size': 1.0, 'orders': 1}]","[{'price': 84379.27, 'size': 0.32660127, 'orders': 1}, {'price': 84379.28, 'size': 0.19011246, 'orders': 1}, {'price': 84382.19, 'size': 0.19011246, 'orders': 1}, {'price': 84385.1, 'size': 0.19011246, 'orders': 1}, {'price': 84383.65, 'size': 0.18380167, 'orders': 2}]",,True
2026-09-23T19:28:50.440086+00:00,20260923T192849.645055Z,84423.66,0.00999999999476131,0.0011845020690599425,6.554933479999999,2.91710236,0.3840601092995864,25,25,84424.5,84424.51,0.0,0.10068267592180544,0.2780458600000001,0.5564890300000002,-0.2784431700000001,"[{'price': 84407.01, 'size': 1.7758844, 'orders': 2}, {'price': 84406.0, 'size': 1.5, 'orders': 2}, {'price': 84407.0, 'size': 1.0, 'orders': 1}, {'price': 84419.79, 'size': 0.99999009, 'orders': 2}, {'price': 84424.5, 'size': 0.19740129, 'orders': 6}]","[{'price': 84435.99, 'size': 0.97019868, 'orders': 1}, {'price': 84436.0, 'size': 0.5, 'orders': 1}, {'price': 84431.01, 'size': 0.19584389, 'orders': 1}, {'price': 84428.62, 'size': 0.19163386, 'orders': 2}, {'price': 84429.25, 'size': 0.19011246, 'orders': 1}]",,True
2026-09-23T19:43:23.905734+00:00,20260923T194322.470892Z,84414.37,0.3800000000046566,0.04501603222350136,6.39144292,1.5070727700000002,0.6183908903522101,25,25,84414.81,84415.19,0.0,0.09713985900824527,3.2545516300000004,0.5567453200000001,2.6978063100000003,"[{'price': 84403.01, 'size': 2.51242909, 'orders': 1}, {'price': 84410.22, 'size': 1.0, 'orders': 1}, {'price': 84403.0, 'size': 1.0, 'orders': 1}, {'price': 84400.93, 'size': 0.27696779, 'orders': 1}, {'price': 84413.81, 'size': 0.2132499, 'orders': 1}]","[{'price': 84421.01, 'size': 0.2132499, 'orders': 1}, {'price': 84423.95, 'size': 0.2132499, 'orders': 1}, {'price': 84426.94, 'size': 0.2132499, 'orders': 1}, {'price': 84429.54, 'size': 0.2132499, 'orders': 1}, {'price': 84427.36, 'size': 0.14, 'orders': 3}]",,True
2026-09-23T19:54:55.124680+00:00,20260923T195452.800832Z,84489.01,0.010000000009313226,0.0011835858899652424,5.51433009,4.129718629999999,0.14357159531230576,25,25,84488.12,84488.13,0.10533914410873295,0.0,0.18240551999999996,1.8725958800000002,-1.6901903600000003,"[{'price': 84485.87, 'size': 1.0, 'orders': 1}, {'price': 84471.0, 'size': 1.0, 'orders': 1}, {'price': 84470.0, 'size': 1.0, 'orders': 1}, {'price': 84472.0, 'size': 0.5, 'orders': 1}, {'price': 84471.01, 'size': 0.27673666, 'orders': 1}]","[{'price': 84498.0, 'size': 1.0, 'orders': 1}, {'price': 84499.0, 'size': 1.0, 'orders': 1}, {'price': 84500.0, 'size': 0.5, 'orders': 1}, {'price': 84503.0, 'size': 0.5, 'orders': 1}, {'price': 84488.13, 'size': 0.25328785, 'orders': 4}]",,True
2026-09-23T20:09:35.303500+00:00,20260923T200933.837292Z,84386.04,0.00999999999476131,0.0011850301299552997,8.11375778,2.1379859900000007,0.5829029601273383,25,25,84386.03,84386.04,0.0011850301299552997,0.0,1.2879202599999997,0.13724498999999998,1.1506752699999998,"[{'price': 84374.03, 'size': 1.60252144, 'orders': 2}, {'price': 84381.01, 'size': 1.31448181, 'orders': 2}, {'price': 84381.0, 'size': 1.0, 'orders': 1}, {'price': 84380.0, 'size': 1.0, 'orders': 1}, {'price': 84374.0, 'size': 1.0, 'orders': 1}]","[{'price': 84400.85, 'size': 0.58286564, 'orders': 2}, {'price': 84396.67, 'size': 0.24119325, 'orders': 1}, {'price': 84386.04, 'size': 0.21364413, 'orders': 7}, {'price': 84400.92, 'size': 0.17012771, 'orders': 1}, {'price': 84396.65, 'size': 0.16554006, 'orders': 1}]",,True
2026-09-23T20:26:16.428713+00:00,20260923T202615.822024Z,84260.46,0.00999999999476131,0.0011867962736924662,5.29924898,3.79925277,0.16486189168452925,25,25,84264.74,84264.75,0.0,0.5091356016800285,0.21280305000000005,0.2833914799999999,-0.07058842999999987,"[{'price': 84252.01, 'size': 1.95342675, 'orders': 2}, {'price': 84257.49, 'size': 1.0, 'orders': 1}, {'price': 84260.47, 'size': 0.79298046, 'orders': 2}, {'price': 84256.26, 'size': 0.28109159, 'orders': 1}, {'price': 84262.15, 'size': 0.16554006, 'orders': 1}]","[{'price': 84277.95, 'size': 1.20136469, 'orders': 2}, {'price': 84280.46, 'size': 0.66987021, 'orders': 1}, {'price': 84264.75, 'size': 0.26919036, 'orders': 4}, {'price': 84271.8, 'size': 0.21255165, 'orders': 1}, {'price': 84280.45, 'size': 0.20590122, 'orders': 2}]",,True
2026-09-23T20:40:25.454968+00:00,20260923T204024.110587Z,84430.06,0.010000000009313226,0.0011844122827004062,4.88937132,1.37610787,0.5607334001854692,25,25,84430.06,84430.07,0.0,0.0011844122827004062,0.025510170000000002,0.14198860000000005,-0.11647843000000005,"[{'price': 84421.88, 'size': 1.0, 'orders': 1}, {'price': 84417.0, 'size': 1.0, 'orders': 1}, {'price': 84421.0, 'size': 0.82701107, 'orders': 2}, {'price': 84424.86, 'size': 0.7373711, 'orders': 2}, {'price': 84424.87, 'size': 0.18554006, 'orders': 2}]","[{'price': 84440.54, 'size': 0.26231898, 'orders': 1}, {'price': 84434.68, 'size': 0.16554006, 'orders': 1}, {'price': 84437.46, 'size': 0.16554006, 'orders': 1}, {'price': 84440.57, 'size': 0.16554006, 'orders': 1}, {'price': 84441.39, 'size': 0.11842534, 'orders': 1}]",,True
2026-09-23T20:51:08.584826+00:00,20260923T205107.826407Z,84302.85,1.290000000008149,0.15301973776783928,4.5548749100000006,2.21806284,0.34502193232176104,25,25,84313.43,84314.72,0.0,1.4080188273581904,0.6060535699999999,0.22576847000000005,0.3802850999999999,"[{'price': 84310.59, 'size': 1.0, 'orders': 1}, {'price': 84310.6, 'size': 0.73319962, 'orders': 1}, {'price': 84306.6, 'size': 0.40372072, 'orders': 2}, {'price': 84298.61, 'size': 0.38432858, 'orders': 1}, {'price': 84296.7, 'size': 0.27730865, 'orders': 1}]","[{'price': 84333.23, 'size': 0.47217877, 'orders': 1}, {'price': 84333.24, 'size': 0.40235452, 'orders': 3}, {'price': 84324.47, 'size': 0.21487973, 'orders': 2}, {'price': 84324.46, 'size': 0.1837488, 'orders': 1}, {'price': 84321.88, 'size': 0.16554006, 'orders': 1}]",,True
2026-09-23T21:01:37.330312+00:00,20260923T210136.297957Z,84235.85,0.00999999999476131,0.0011871430032179067,7.067045519999999,2.3339784399999997,0.5034629312869021,25,25,84228.52,84228.53,0.8701758218147909,0.0,0.42352234999999977,0.21938447,0.20413787999999977,"[{'price': 84217.0, 'size': 1.0, 'orders': 1}, {'price': 84216.0, 'size': 1.0, 'orders': 1}, {'price': 84219.86, 'size': 0.97469234, 'orders': 2}, {'price': 84212.05, 'size': 0.94942398, 'orders': 2}, {'price': 84216.01, 'size': 0.91295662, 'orders': 1}]","[{'price': 84248.2, 'size': 0.4749117, 'orders': 2}, {'price': 84246.93, 'size': 0.28794571, 'orders': 1}, {'price': 84242.32, 'size': 0.21272075, 'orders': 2}, {'price': 84238.22, 'size': 0.18996087, 'orders': 1}, {'price': 84240.88, 'size': 0.18996087, 'orders': 1}]",,True
2026-09-23T21:19:32.069515+00:00,20260923T211931.299846Z,84315.07,0.00999999999476131,0.0011860275980036914,7.647233109999999,1.71801755,0.63310804753196,25,25,84315.07,84315.08,0.0,0.0011860275980036914,1.29881884,0.07697493999999999,1.2218439,"[{'price': 84307.01, 'size': 1.47280617, 'orders': 2}, {'price': 84308.0, 'size': 1.0, 'orders': 1}, {'price': 84307.0, 'size': 1.0, 'orders': 1}, {'price': 84305.0, 'size': 1.0, 'orders': 1}, {'price': 84304.0, 'size': 1.0, 'orders': 1}]","[{'price': 84332.94, 'size': 0.35315057, 'orders': 1}, {'price': 84333.63, 'size': 0.23689645, 'orders': 2}, {'price': 84332.98, 'size': 0.14, 'orders': 3}, {'price': 84329.54, 'size': 0.11935332, 'orders': 2}, {'price': 84319.78, 'size': 0.09488204, 'orders': 1}]",,True
2026-09-23T21:32:54.314908+00:00,20260923T213253.159025Z,84429.99,0.00999999999476131,0.00118441326296039,2.5616896799999997,4.26866879,-0.2499106185271709,25,25,84429.99,84430.0,0.0,0.00118441326296039,0.7691572399999999,0.4455011199999999,0.32365611999999994,"[{'price': 84415.09, 'size': 0.43839351, 'orders': 2}, {'price': 84415.0, 'size': 0.35322987, 'orders': 3}, {'price': 84413.74, 'size': 0.27692481, 'orders': 1}, {'price': 84412.41, 'size': 0.22120871, 'orders': 1}, {'price': 84422.09, 'size': 0.20232508, 'orders': 1}]","[{'price': 84430.0, 'size': 2.21909597, 'orders': 10}, {'price': 84447.09, 'size': 0.33256148, 'orders': 1}, {'price': 84447.1, 'size': 0.23436713, 'orders': 1}, {'price': 84440.26, 'size': 0.19856714, 'orders': 2}, {'price': 84442.8, 'size': 0.1448657, 'orders': 1}]",,True
2026-09-23T21:44:52.911761+00:00,20260923T214451.456310Z,84479.51,0.75,0.08877892402548263,2.0319530399999994,1.80020939,0.06047333698222167,25,25,84479.51,84480.26,0.0,0.08877892402548263,0.31851153,0.12928256999999999,0.18922896,"[{'price': 84467.3, 'size': 0.34854157, 'orders': 1}, {'price': 84477.49, 'size': 0.32160819, 'orders': 1}, {'price': 84470.94, 'size': 0.32121747, 'orders': 2}, {'price': 84470.93, 'size': 0.27673343, 'orders': 1}, {'price': 84477.5, 'size': 0.19284125, 'orders': 1}]","[{'price': 84497.96, 'size': 0.79824576, 'orders': 10}, {'price': 84493.27, 'size': 0.13937835, 'orders': 1}, {'price': 84498.06, 'size': 0.11834592, 'orders': 1}, {'price': 84483.27, 'size': 0.09491191, 'orders': 2}, {'price': 84493.28, 'size': 0.09491191, 'orders': 1}]",,True
2026-09-23T21:54:56.746458+00:00,20260923T215456.071733Z,84435.97,0.00999999999476131,0.0011843293793819519,2.62546132,10.178571639999998,-0.589900880730004,25,25,84435.96,84435.97,0.0011843293793819519,0.0,0.24500325000000012,0.11062712000000001,0.1343761300000001,"[{'price': 84420.93, 'size': 0.40685431, 'orders': 2}, {'price': 84425.31, 'size': 0.3633803, 'orders': 2}, {'price': 84423.37, 'size': 0.27688783, 'orders': 1}, {'price': 84428.56, 'size': 0.23378463, 'orders': 1}, {'price': 84427.96, 'size': 0.19205636, 'orders': 1}]","[{'price': 84442.03, 'size': 8.73154757, 'orders': 1}, {'price': 84440.56, 'size': 0.33711248, 'orders': 2}, {'price': 84451.07, 'size': 0.15635456, 'orders': 1}, {'price': 84451.37, 'size': 0.11841135, 'orders': 1}, {'price': 84435.97, 'size': 0.1037025, 'orders': 3}]",,True
2026-09-23T22:09:33.859236+00:00,20260923T220932.215452Z,84604.77,0.00999999999476131,0.001181966453518083,2.02653631,2.4846567800000003,-0.10155195329934331,25,25,84604.77,84604.78,0.0,0.001181966453518083,0.16650277000000005,0.48216039,-0.31565761999999997,"[{'price': 84588.56, 'size': 0.35625231, 'orders': 1}, {'price': 84588.55, 'size': 0.27634717, 'orders': 1}, {'price': 84591.24, 'size': 0.20606296, 'orders': 1}, {'price': 84591.26, 'size': 0.14854488, 'orders': 1}, {'price': 84597.1, 'size': 0.11841685, 'orders': 1}]","[{'price': 84611.72, 'size': 0.28786503, 'orders': 2}, {'price': 84615.62, 'size': 0.28449839, 'orders': 1}, {'price': 84615.63, 'size': 0.19134685, 'orders': 1}, {'price': 84604.78, 'size': 0.17060031, 'orders': 6}, {'price': 84620.87, 'size': 0.15427486, 'orders': 1}]",,True
2026-09-23T22:24:33.227794+00:00,20260923T222432.734901Z,84498.79,0.010000000009313226,0.001183448900192917,1.76996995,1.62630204,0.04230165028684879,25,25,84498.79,84498.8,0.0,0.001183448900192917,0.20562106000000013,0.48529388000000007,-0.27967281999999993,"[{'price': 84484.77, 'size': 0.38500545, 'orders': 2}, {'price': 84488.24, 'size': 0.2371778, 'orders': 1}, {'price': 84488.23, 'size': 0.19753359, 'orders': 1}, {'price': 84492.42, 'size': 0.11841685, 'orders': 1}, {'price': 84488.21, 'size': 0.11841685, 'orders': 1}]","[{'price': 84511.29, 'size': 0.29560903, 'orders': 1}, {'price': 84513.44, 'size': 0.14, 'orders': 3}, {'price': 84508.62, 'size': 0.13278286, 'orders': 1}, {'price': 84506.0, 'size': 0.11841685, 'orders': 1}, {'price': 84508.65, 'size': 0.11841685, 'orders': 1}]",,True
2026-09-23T22:37:57.859227+00:00,20260923T223757.076239Z,84412.47,0.010000000009313226,0.0011846590923489417,2.7486061399999997,1.6653952600000004,0.24540338387749477,25,25,84412.12,84412.13,0.04146306819428703,0.0,0.6140918200000001,0.046652610000000004,0.5674392100000001,"[{'price': 84399.58, 'size': 0.88694878, 'orders': 2}, {'price': 84402.81, 'size': 0.42390894, 'orders': 1}, {'price': 84402.8, 'size': 0.2843207, 'orders': 1}, {'price': 84402.45, 'size': 0.12906015, 'orders': 1}, {'price': 84400.02, 'size': 0.11848337, 'orders': 1}]","[{'price': 84422.58, 'size': 0.24384026, 'orders': 2}, {'price': 84430.07, 'size': 0.20866676, 'orders': 2}, {'price': 84424.84, 'size': 0.19506553, 'orders': 1}, {'price': 84417.58, 'size': 0.1440199, 'orders': 2}, {'price': 84420.33, 'size': 0.11841685, 'orders': 1}]",,True
2026-09-23T22:49:21.139698+00:00,20260923T224920.609345Z,84569.18,0.00999999999476131,0.0011824638709706434,3.21026003,1.8543440200000003,0.2677239911775531,25,25,84569.17,84569.18,0.0011824638709706434,0.0,0.6030014999999996,0.16023424,0.44276725999999966,"[{'price': 84560.0, 'size': 1.0, 'orders': 1}, {'price': 84560.01, 'size': 0.83852245, 'orders': 1}, {'price': 84564.48, 'size': 0.34119698, 'orders': 2}, {'price': 84560.73, 'size': 0.19282672, 'orders': 1}, {'price': 84564.49, 'size': 0.11841685, 'orders': 1}]","[{'price': 84587.33, 'size': 0.25053538, 'orders': 1}, {'price': 84587.34, 'size': 0.19340897, 'orders': 1}, {'price': 84578.48, 'size': 0.14292231, 'orders': 1}, {'price': 84590.28, 'size': 0.14138972, 'orders': 1}, {'price': 84574.47, 'size': 0.11841685, 'orders': 1}]",,True
2026-09-23T22:59:15.802953+00:00,20260923T225915.029960Z,84543.99,0.00999999999476131,0.0011828161877339015,3.45071239,2.3991988299999996,0.1797486355698917,25,25,84544.0,84544.01,0.0,0.002365632375467803,0.60485877,0.03579903000000001,0.5690597399999999,"[{'price': 84535.0, 'size': 1.0, 'orders': 1}, {'price': 84536.03, 'size': 0.75684111, 'orders': 2}, {'price': 84531.71, 'size': 0.37055026, 'orders': 1}, {'price': 84540.77, 'size': 0.22739925, 'orders': 1}, {'price': 84543.84, 'size': 0.13597743, 'orders': 2}]","[{'price': 84558.23, 'size': 0.49306687, 'orders': 2}, {'price': 84560.0, 'size': 0.41386485, 'orders': 1}, {'price': 84549.37, 'size': 0.27549897, 'orders': 1}, {'price': 84550.59, 'size': 0.11841685, 'orders': 1}, {'price': 84553.13, 'size': 0.11841685, 'orders': 1}]",,True
